"open_thr","close_thr","m_thr","p_thr","Sharpe","Ann_Ret","Score"
0.59,0.53,0.6,0.3,1.19427793450714,0.100867980432019,0.341541169563315
0.53,0.51,0.3,0.3,0.896118004215032,0.129641543743683,0.341455535451194
0.59,0.48,0.8,1,0.88575508655867,0.130610211122748,0.341127482047464
0.59,0.49,0.8,1,0.88575508655867,0.130610211122748,0.341127482047464
0.57,0.48,0.4,0.3,0.878908006039218,0.131244817702717,0.340854603108417
0.57,0.49,0.4,0.3,0.878908006039218,0.131244817702717,0.340854603108417
0.59,0.52,0.3,0.4,0.982882102180069,0.121110147516451,0.33984093825215
0.57,0.48,0.2,0.3,0.864406942135931,0.132520594413291,0.339570248405201
0.57,0.49,0.2,0.3,0.864406942135931,0.132520594413291,0.339570248405201
0.57,0.53,0.9,0.9,1.13538895733603,0.106324807922534,0.339182156660462
0.57,0.53,0.2,0.1,1.13109579051231,0.106690074186752,0.338673111431871
0.57,0.53,0.2,0.2,1.13109579051231,0.106690074186752,0.338673111431871
0.59,0.51,0.7,0.1,0.977130452530812,0.121483843705218,0.33796131770255
0.59,0.51,0.7,0.2,0.977130452530812,0.121483843705218,0.33796131770255
0.57,0.51,0.2,0.3,0.90850122954279,0.128080605183274,0.337670114448731
0.53,0.51,0.4,0.3,0.89900135358785,0.128993266793531,0.337624802123105
0.55,0.51,0.6,0.4,0.922111028495881,0.126599550288519,0.335937938873192
0.59,0.5,0.7,0.3,0.937936020972213,0.125017828207597,0.335377618929846
0.55,0.48,0.6,0.4,0.888728982874052,0.129749835740846,0.335190992316655
0.55,0.49,0.6,0.4,0.888728982874052,0.129749835740846,0.335190992316655
0.55,0.48,0.3,0.8,0.721798637723649,0.145663039110047,0.333111331777107
0.55,0.49,0.3,0.8,0.721798637723649,0.145663039110047,0.333111331777107
0.55,0.48,0.3,0.1,0.898742651280485,0.128566771670967,0.332949880616994
0.55,0.49,0.3,0.1,0.898742651280485,0.128566771670967,0.332949880616994
0.57,0.48,0.6,0.4,0.887946603777703,0.129604009808316,0.332898925981866
0.57,0.49,0.6,0.4,0.887946603777703,0.129604009808316,0.332898925981866
0.59,0.5,0.4,0.1,0.928320632318898,0.125683957789216,0.332664020024184
0.55,0.51,0.8,0.4,0.954080005555252,0.12318002885831,0.332484493316613
0.53,0.51,0.7,0.2,0.944671608841156,0.124074483911765,0.332342093903229
0.59,0.48,0.1,0.5,0.766666155180847,0.141179738504293,0.331535614784571
0.59,0.49,0.1,0.5,0.766666155180847,0.141179738504293,0.331535614784571
0.55,0.5,0.7,0.3,0.915915162089489,0.126755967423213,0.331364379157156
0.59,0.48,0.3,0.8,0.723519941714014,0.145327199386805,0.331354310632584
0.59,0.49,0.3,0.8,0.723519941714014,0.145327199386805,0.331354310632584
0.57,0.51,0.3,0.1,0.940500875603662,0.12434652064385,0.330990044957224
0.59,0.51,0.8,0.1,0.987974381267373,0.119747371306312,0.330819609281527
0.59,0.51,0.8,0.2,0.987974381267373,0.119747371306312,0.330819609281527
0.57,0.48,0.3,0.1,0.897951292783232,0.128420945738436,0.330648838675036
0.57,0.49,0.3,0.1,0.897951292783232,0.128420945738436,0.330648838675036
0.57,0.48,0.3,0.8,0.720723630825057,0.145371387244986,0.329016743485052
0.57,0.49,0.3,0.8,0.720723630825057,0.145371387244986,0.329016743485052
0.59,0.52,0.4,0.5,0.961278543975461,0.122131253995412,0.328819996769979
0.59,0.51,0.8,0.4,0.971408629178775,0.121128335020657,0.328560643105862
0.55,0.5,0.1,0.8,0.677102927414623,0.149471842974847,0.327874414643091
0.59,0.48,0,0.5,0.730633748973509,0.144262170347839,0.327436807816373
0.59,0.49,0,0.5,0.730633748973509,0.144262170347839,0.327436807816373
0.55,0.51,0.8,0.1,0.966360787195862,0.121505171174912,0.327417047001503
0.55,0.51,0.8,0.2,0.966360787195862,0.121505171174912,0.327417047001503
0.53,0.5,0.9,1,0.910793413009391,0.126858534225261,0.327306866363528
0.59,0.51,0.6,0.6,0.910790294433575,0.126827403006347,0.326981387413414
0.57,0.52,0,0.4,0.861069308587099,0.131573092188727,0.326422702753958
0.59,0.48,0.5,0.1,0.913100464757428,0.126525588197437,0.326165309524959
0.59,0.49,0.5,0.1,0.913100464757428,0.126525588197437,0.326165309524959
0.53,0.51,0.2,0.5,0.833885558438113,0.134134908445749,0.325777873732729
0.57,0.52,0.9,0.4,1.04457293098582,0.113779622062163,0.325598601799068
0.53,0.5,0.3,0.3,0.873395082120304,0.130091268473231,0.323399083163108
0.59,0.52,0.4,0.4,0.981017410633682,0.119700271696805,0.323377864610923
0.57,0.5,0.3,0.1,0.918060893458179,0.125678176615971,0.322348752170495
0.53,0.48,0.9,1,0.902588224849217,0.127148890625188,0.32211176596105
0.53,0.49,0.9,1,0.902588224849217,0.127148890625188,0.32211176596105
0.59,0.48,0.7,0.2,0.920273645247267,0.125412025737791,0.321804594525835
0.59,0.49,0.7,0.2,0.920273645247267,0.125412025737791,0.321804594525835
0.57,0.51,0.7,0.3,0.947995518057791,0.122718992281181,0.321628573520732
0.53,0.51,0.5,0.3,0.907826165655925,0.126593638763201,0.321597897840688
0.59,0.5,0.3,0.8,0.741641603695465,0.142630902670869,0.321548343989732
0.55,0.52,0.1,0.3,0.907398888088546,0.126613166761977,0.321373011917765
0.57,0.51,0.4,0.2,0.938662930023727,0.123552724081646,0.320933165531125
0.55,0.53,0.4,0.4,1.00510182591365,0.117134215514886,0.320880764071949
0.53,0.48,0.5,0.5,0.857326095417606,0.13138790464458,0.320763466419807
0.53,0.49,0.5,0.5,0.857326095417606,0.13138790464458,0.320763466419807
0.59,0.48,0.6,0.6,0.862013835718711,0.130927849532095,0.320685386230515
0.59,0.49,0.6,0.6,0.862013835718711,0.130927849532095,0.320685386230515
0.61,0.5,0.2,0.8,0.840820127071055,0.132944567833741,0.320383615050668
0.59,0.48,0.5,0.3,0.888960132370356,0.128297419322608,0.320382369183407
0.59,0.49,0.5,0.3,0.888960132370356,0.128297419322608,0.320382369183407
0.53,0.51,0.8,0.3,0.941382813866308,0.123174888156391,0.319739434479684
0.57,0.53,0.2,0.7,0.904410907995394,0.126732685754285,0.319623905405748
0.53,0.5,0.6,0.4,0.88832160147975,0.128277583616631,0.319538710657649
0.53,0.5,0.4,0.3,0.875809273113103,0.129442991523079,0.319099389671216
0.57,0.5,0.3,0.8,0.738500593487587,0.14267509052905,0.318866223156391
0.53,0.5,0.5,0.6,0.850241939324517,0.131821575362104,0.318172934639465
0.59,0.52,0.9,0.1,1.08033899061371,0.109567190555671,0.31773010370635
0.59,0.52,0.9,0.2,1.08033899061371,0.109567190555671,0.31773010370635
0.55,0.53,0.3,0.4,1.00093414445123,0.11719627784147,0.317357494671739
0.53,0.48,0.8,1,0.873052743531222,0.129476439316255,0.316690374367881
0.53,0.49,0.8,1,0.873052743531222,0.129476439316255,0.316690374367881
0.59,0.5,0.9,1,0.925034313276599,0.124443594113088,0.316535206435475
0.59,0.52,0.9,0.6,1.06378906028248,0.111030385140564,0.316338447773912
0.59,0.52,0.6,0.4,1.0106919113111,0.11612825673429,0.316051851734552
0.53,0.48,0.3,0.7,0.727725005044286,0.143431014344452,0.315922727928639
0.53,0.49,0.3,0.7,0.727725005044286,0.143431014344452,0.315922727928639
0.53,0.5,0.8,1,0.878103480452169,0.128900074144184,0.315770754538846
0.57,0.53,0.2,0.8,0.890455703120104,0.127635556109085,0.315023758709794
0.55,0.5,0.9,1,0.905719326917894,0.126152232560561,0.31492121749103
0.57,0.53,0.1,0.9,0.822180882695123,0.134199879113544,0.314750910059573
0.57,0.52,0.4,0.3,0.974113181452925,0.119504206513754,0.31444631054914
0.61,0.51,0.3,0.7,0.898935221898169,0.126670044647252,0.313501888270492
0.59,0.52,0.5,0.6,0.961530561778493,0.120532294564981,0.312514790026476
0.57,0.5,0.4,0.2,0.916053825472785,0.124884380053767,0.312122821791999
0.53,0.51,0.7,0.1,0.936055519481069,0.122888162243492,0.311445363168967
0.55,0.5,0.3,0.3,0.868650202933063,0.129384966808532,0.311342502107193
0.59,0.5,0.6,0.4,0.903660256737182,0.125989792683487,0.311180963179433
0.55,0.51,0,0.1,0.868196585546821,0.129393075932675,0.310973045809906
0.53,0.48,0.1,0.5,0.757715397025024,0.140045966697801,0.310848506957582
0.53,0.49,0.1,0.5,0.757715397025024,0.140045966697801,0.310848506957582
0.55,0.53,0.8,0.6,1.06014460211292,0.110790656064049,0.310213150792799
0.55,0.48,0.9,1,0.897571358560598,0.126442588960488,0.309783312716452
0.55,0.49,0.9,1,0.897571358560598,0.126442588960488,0.309783312716452
0.55,0.51,0.6,0.2,0.940582691932194,0.122232724390003,0.309183607739531
0.55,0.48,0.5,0.5,0.852714479181898,0.13068160297988,0.308840092012737
0.55,0.49,0.5,0.5,0.852714479181898,0.13068160297988,0.308840092012737
0.53,0.51,0.8,0.6,0.923545405477312,0.123831523977108,0.308708982325786
0.59,0.5,0.8,1,0.89167550755622,0.126863050714327,0.308243806037587
0.57,0.51,0.4,0.4,0.892931053631017,0.126735366231984,0.308176657369061
0.53,0.48,0,0.5,0.722573348296794,0.143128398541346,0.307639681298529
0.53,0.49,0,0.5,0.722573348296794,0.143128398541346,0.307639681298529
0.57,0.48,0.9,1,0.896771085027507,0.126296763027958,0.3074733595052
0.57,0.49,0.9,1,0.896771085027507,0.126296763027958,0.3074733595052
0.55,0.5,0.6,0.4,0.883427463228404,0.127571281951932,0.307332933598566
0.55,0.5,0.4,0.3,0.87102749029692,0.12873668985838,0.307005920577891
0.57,0.48,0.5,0.5,0.851951405041204,0.13053577704735,0.306567322477391
0.57,0.49,0.5,0.5,0.851951405041204,0.13053577704735,0.306567322477391
0.61,0.52,0.2,0.8,0.942455664493808,0.12177678108434,0.306334526515839
0.55,0.5,0.5,0.6,0.845683488736101,0.131115273697405,0.306302703417564
0.53,0.48,0,0.6,0.662983034313849,0.148720016494723,0.305975374131038
0.53,0.49,0,0.6,0.662983034313849,0.148720016494723,0.305975374131038
0.59,0.48,0.3,0.3,0.862275530496768,0.129463377405805,0.305782459422449
0.59,0.49,0.3,0.3,0.862275530496768,0.129463377405805,0.305782459422449
0.55,0.48,0.8,1,0.868287257901238,0.128770137651556,0.304613195575304
0.55,0.49,0.8,1,0.868287257901238,0.128770137651556,0.304613195575304
0.55,0.5,0.8,1,0.873289011932626,0.128193772479485,0.303644613551647
0.57,0.53,0.8,1,1.08736711513592,0.107457066014417,0.302905060253083
0.53,0.51,0.6,0.4,0.89931091998975,0.125596530453949,0.302761259885313
0.55,0.51,0,0.4,0.790047115157939,0.136112846646536,0.30243936981299
0.57,0.48,0.8,1,0.867508934642988,0.128624311719026,0.30232518336505
0.57,0.49,0.8,1,0.867508934642988,0.128624311719026,0.30232518336505
0.55,0.53,0.8,0.1,1.08169713373492,0.107948054147705,0.302321623696348
0.55,0.53,0.8,0.2,1.08169713373492,0.107948054147705,0.302321623696348
0.55,0.53,0,0.5,0.834410111395539,0.131747646579935,0.301582267949891
0.55,0.51,0,0.5,0.75120447032869,0.139716224312135,0.300925870710913
0.53,0.5,0.5,0.1,0.905403124701945,0.124825905060162,0.300871116217729
0.53,0.51,0,0.2,0.847481249759458,0.130399514023345,0.300688061296351
0.53,0.48,0.5,0.1,0.899074828747998,0.125391816390944,0.300405467945656
0.53,0.49,0.5,0.1,0.899074828747998,0.125391816390944,0.300405467945656
0.59,0.48,0.6,0.5,0.863872003885894,0.12878149399448,0.300317401146908
0.59,0.49,0.6,0.5,0.863872003885894,0.12878149399448,0.300317401146908
0.57,0.51,0.4,0.1,0.930062068940919,0.122366402413373,0.300051656640298
0.59,0.51,0.5,0.6,0.886370625648808,0.126567712333431,0.299882956204894
0.55,0.48,0.1,0.5,0.753891675616284,0.139339665033101,0.299712694497287
0.55,0.49,0.1,0.5,0.753891675616284,0.139339665033101,0.299712694497287
0.59,0.5,0.5,0.4,0.889202804386301,0.126117002236049,0.298046865421122
0.57,0.51,0.8,1,0.901096417928952,0.124963855686828,0.297994698521205
0.59,0.5,0.6,0.6,0.874081294697046,0.127547876804687,0.29774835502374
0.57,0.48,0.1,0.5,0.753217130254047,0.139193839100571,0.297528416337593
0.57,0.49,0.1,0.5,0.753217130254047,0.139193839100571,0.297528416337593
0.57,0.51,0.9,1,0.932187008523742,0.121864968635391,0.296983385181964
0.53,0.48,0.6,0.6,0.849948144180504,0.129794077725603,0.29688466105926
0.53,0.49,0.6,0.6,0.849948144180504,0.129794077725603,0.29688466105926
0.55,0.48,0,0.5,0.719005573102056,0.142422096876647,0.296759706916705
0.55,0.49,0,0.5,0.719005573102056,0.142422096876647,0.296759706916705
0.53,0.51,0.8,0.4,0.928247034772641,0.12217700902374,0.296276233415888
0.61,0.52,0.7,0.8,1.07940790659121,0.107578009263444,0.296201573682801
0.59,0.48,0.5,0.6,0.837941403231277,0.130880127636175,0.296128967137875
0.59,0.49,0.5,0.6,0.837941403231277,0.130880127636175,0.296128967137875
0.61,0.52,0.6,0.8,1.03305421760541,0.11203135692887,0.295981586348234
0.53,0.48,0.7,0.2,0.905867723535221,0.124278253931298,0.295664627912033
0.53,0.49,0.7,0.2,0.905867723535221,0.124278253931298,0.295664627912033
0.53,0.48,0.5,0.3,0.875855101917329,0.127163647516115,0.295542744210937
0.53,0.49,0.5,0.3,0.875855101917329,0.127163647516115,0.295542744210937
0.55,0.53,0.6,0.4,1.01836665906495,0.113376279873054,0.295226820429713
0.59,0.48,0,0.2,0.827734317258684,0.13176900102263,0.295130418117897
0.59,0.49,0,0.2,0.827734317258684,0.13176900102263,0.295130418117897
0.59,0.51,0.5,0.4,0.912818705101026,0.123509784530515,0.29465522343421
0.57,0.48,0,0.5,0.718364376239055,0.142276270944116,0.294608763166732
0.57,0.49,0,0.5,0.718364376239055,0.142276270944116,0.294608763166732
0.55,0.48,0.3,0.7,0.720564404025888,0.142018411015053,0.294137739119789
0.55,0.49,0.3,0.7,0.720564404025888,0.142018411015053,0.294137739119789
0.57,0.5,0.7,0.3,0.916862203008881,0.123031928803874,0.293748848869408
0.53,0.5,0.6,0.6,0.854002592380489,0.129028655962993,0.293011505070875
0.55,0.53,0.9,0.6,1.07150209579862,0.108004117124742,0.292711421475538
0.59,0.48,0.3,0.7,0.722404766069141,0.141682571291811,0.292499725726939
0.59,0.49,0.3,0.7,0.722404766069141,0.141682571291811,0.292499725726939
0.53,0.51,0,0.6,0.675436998304603,0.146147195527706,0.291782687191516
0.57,0.5,0.4,0.1,0.907726378673534,0.123698058385493,0.29151461166906
0.55,0.53,0.5,0.6,0.987595075966617,0.115976076492536,0.291388958409795
0.57,0.51,0.2,0.5,0.840473731301845,0.130063897158985,0.290208213260651
0.57,0.48,0.3,0.7,0.719472166603325,0.141726759149992,0.290025927583543
0.57,0.49,0.3,0.7,0.719472166603325,0.141726759149992,0.290025927583543
0.53,0.51,0.8,0.1,0.939124089628784,0.120502151340342,0.289805653381306
0.53,0.51,0.8,0.2,0.939124089628784,0.120502151340342,0.289805653381306
0.59,0.51,0.6,0.4,0.920290891174803,0.12224999073954,0.28907917202546
0.61,0.48,0.4,0.6,0.887890219782647,0.125317525902783,0.288456311360002
0.61,0.49,0.4,0.6,0.887890219782647,0.125317525902783,0.288456311360002
0.55,0.5,0.5,0.1,0.900277189132206,0.124119603395462,0.288433639773039
0.61,0.52,0.4,0.8,0.976366246105993,0.116773079614724,0.288417786733264
0.55,0.51,0.2,0.6,0.752498778269669,0.138361592359261,0.288192508450722
0.55,0.48,0.5,0.1,0.894007672804735,0.124685514726245,0.288026746293452
0.55,0.49,0.5,0.1,0.894007672804735,0.124685514726245,0.288026746293452
0.59,0.52,0.6,0.1,1.03906614969934,0.110663074716457,0.287822507551437
0.59,0.52,0.6,0.2,1.03906614969934,0.110663074716457,0.287822507551437
0.57,0.52,0.1,0.4,0.878803196031096,0.125981032616676,0.286243694505474
0.57,0.48,0.5,0.1,0.893200825400323,0.124539688793714,0.285710221988293
0.57,0.49,0.5,0.1,0.893200825400323,0.124539688793714,0.285710221988293
0.59,0.53,0,0.4,1.03006485706318,0.111324379140472,0.285672781026943
0.55,0.48,0,0.6,0.656689947880797,0.147307413165325,0.285057533388536
0.55,0.49,0,0.6,0.656689947880797,0.147307413165325,0.285057533388536
0.55,0.48,0.6,0.6,0.845320249705186,0.129087776060903,0.284945015290024
0.55,0.49,0.6,0.6,0.845320249705186,0.129087776060903,0.284945015290024
0.59,0.52,0.5,0.4,0.984547585523437,0.115545515854859,0.283884328874479
0.55,0.48,0.5,0.3,0.870987563626664,0.126457345851416,0.283363555874232
0.55,0.49,0.5,0.3,0.870987563626664,0.126457345851416,0.283363555874232
0.55,0.53,0.7,0.1,1.05758091131909,0.108443813806144,0.283349148359968
0.55,0.53,0.7,0.2,1.05758091131909,0.108443813806144,0.283349148359968
0.55,0.48,0.7,0.2,0.900716615595327,0.123571952266599,0.283201989732343
0.55,0.49,0.7,0.2,0.900716615595327,0.123571952266599,0.283201989732343
0.57,0.48,0.6,0.6,0.844553512933373,0.128941950128373,0.282668584670995
0.57,0.49,0.6,0.6,0.844553512933373,0.128941950128373,0.282668584670995
0.59,0.48,0,0.6,0.657682359147138,0.146971573442083,0.282571927472196
0.59,0.49,0,0.6,0.657682359147138,0.146971573442083,0.282571927472196
0.53,0.5,0.7,0.2,0.906723267169181,0.122895739103002,0.28220396140769
0.53,0.48,0.3,0.3,0.850015737801279,0.128329605599312,0.281787715100328
0.53,0.49,0.3,0.3,0.850015737801279,0.128329605599312,0.281787715100328
0.57,0.48,0.5,0.3,0.870197752183149,0.126311519918885,0.281064060332393
0.57,0.49,0.5,0.3,0.870197752183149,0.126311519918885,0.281064060332393
0.55,0.5,0.6,0.6,0.849325074480648,0.128322354298294,0.281022256842675
0.57,0.48,0,0.6,0.65566231704019,0.147015761300264,0.281010301138406
0.57,0.49,0,0.6,0.65566231704019,0.147015761300264,0.281010301138406
0.55,0.51,0.3,0.4,0.856565733509978,0.127613709023563,0.280921882269861
0.57,0.48,0.7,0.2,0.899902295732931,0.123426126334068,0.280877996126263
0.57,0.49,0.7,0.2,0.899902295732931,0.123426126334068,0.280877996126263
0.59,0.52,0.9,0.5,1.04692372286009,0.109153001280487,0.280040051404266
0.53,0.5,0.2,0.4,0.819649807789557,0.131055235436744,0.279658329345914
0.59,0.48,0.2,0.5,0.790842716158814,0.133829598324381,0.279591750852775
0.59,0.49,0.2,0.5,0.790842716158814,0.133829598324381,0.279591750852775
0.55,0.51,0.6,0.5,0.883108386393186,0.124816585683676,0.278489295763049
0.55,0.53,0,0.4,0.868010894556001,0.126224283013007,0.277974794305874
0.57,0.51,0.1,0.5,0.791496075798191,0.133604504924983,0.277914007340568
0.59,0.5,0.1,0.8,0.678281500754591,0.144512820568477,0.277702144353395
0.61,0.51,0.8,0.8,1.02425568253881,0.111106281859199,0.277607678063361
0.55,0.53,0.9,0.1,1.07243356807754,0.106421647792716,0.27725613601027
0.55,0.53,0.9,0.2,1.07243356807754,0.106421647792716,0.27725613601027
0.59,0.51,0.3,0.3,0.90018176943916,0.123038609046821,0.277144636138529
0.53,0.48,0.6,0.5,0.851482606985874,0.127647722187988,0.276193107377148
0.53,0.49,0.6,0.5,0.851482606985874,0.127647722187988,0.276193107377148
0.57,0.5,0.1,0.8,0.675973904702466,0.144557008426658,0.275853085564009
0.57,0.5,0.9,1,0.904293733291279,0.122457694709366,0.275239533562275
0.57,0.53,0,0,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,0.1,0,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,0.2,0,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,0.3,0,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,0.4,0,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,0.5,0,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,0.6,0,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,0.7,0,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,0.8,0,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,0.9,0,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,1,0,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,1,0.1,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,1,0.2,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,1,0.3,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,1,0.4,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,1,0.5,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,1,0.6,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,1,0.7,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,1,0.8,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,1,0.9,1.16725456931394,0.0970715183118205,0.275217109956282
0.57,0.53,1,1,1.16725456931394,0.0970715183118205,0.275217109956282
0.55,0.53,0.9,0.4,1.06481040788983,0.106918243503593,0.274778411962814
0.55,0.51,0.6,0.1,0.926219708314,0.120265651464731,0.274457783668974
0.53,0.51,0.6,0.2,0.915281640594895,0.121229704555432,0.273507042551779
0.53,0.48,0.5,0.6,0.8264514059908,0.129746355829683,0.272903693037434
0.53,0.49,0.5,0.6,0.8264514059908,0.129746355829683,0.272903693037434
0.53,0.5,0.6,0.5,0.855925841176239,0.126899885713728,0.272890667605647
0.59,0.5,0.1,0.2,0.867744911401778,0.125739157708182,0.272685483408973
0.61,0.5,0.1,0.8,0.77002868756757,0.135136971917229,0.272324282250999
0.53,0.48,0,0.2,0.816587183226274,0.130635229216137,0.272247862368155
0.53,0.49,0,0.2,0.816587183226274,0.130635229216137,0.272247862368155
0.61,0.48,0,0.6,0.740139542605683,0.137926163013629,0.271329652697892
0.61,0.49,0,0.6,0.740139542605683,0.137926163013629,0.271329652697892
0.55,0.53,0.6,0.5,0.999659445626002,0.112865007712207,0.271233321594993
0.59,0.5,0.5,0.2,0.913203437411334,0.121191408433962,0.271033163615751
0.57,0.5,0.6,0.4,0.883973325506115,0.124003893279765,0.270938493901072
0.57,0.53,0.9,1,1.09873229610807,0.103264295730426,0.270849583354874
0.55,0.48,0.3,0.3,0.845334779142847,0.127623303934613,0.269795027567234
0.55,0.49,0.3,0.3,0.845334779142847,0.127623303934613,0.269795027567234
0.55,0.5,0.7,0.2,0.901509444701808,0.122189437438303,0.269678635196981
0.59,0.48,0.8,0.3,0.901085854110885,0.122199044121941,0.269354700137418
0.59,0.49,0.8,0.3,0.901085854110885,0.122199044121941,0.269354700137418
0.57,0.5,0.8,1,0.872556943665522,0.124877151310605,0.268569463968268
0.55,0.5,0.2,0.4,0.815229924770444,0.130348933772044,0.267926607149461
0.59,0.48,0.2,0.4,0.809338564467118,0.130915412977548,0.267903590230473
0.59,0.49,0.2,0.4,0.809338564467118,0.130915412977548,0.267903590230473
0.53,0.5,0.5,0.3,0.870436352613237,0.124985093727201,0.267567505363136
0.57,0.48,0.3,0.3,0.844561452135388,0.127477478002083,0.267512009496889
0.57,0.49,0.3,0.3,0.844561452135388,0.127477478002083,0.267512009496889
0.59,0.52,0.3,0.3,0.97217665579859,0.115139813099383,0.267317600856385
0.61,0.53,0.3,0.9,1.27818602923915,0.0855218978790245,0.266506154179966
0.57,0.51,0.1,0.2,0.878401039695815,0.124051626098221,0.26586283248947
0.55,0.48,0.6,0.5,0.846768570751287,0.126941420523288,0.264167356242949
0.55,0.49,0.6,0.5,0.846768570751287,0.126941420523288,0.264167356242949
0.59,0.51,0.6,0.1,0.939506781749062,0.117858313091887,0.262811415396965
0.59,0.51,0.6,0.2,0.939506781749062,0.117858313091887,0.262811415396965
0.57,0.48,0.6,0.5,0.845991489383915,0.126795594590758,0.261880585398883
0.57,0.49,0.6,0.5,0.845991489383915,0.126795594590758,0.261880585398883
0.55,0.53,0.3,0.5,0.959893005975986,0.115730623547551,0.261156943509006
0.55,0.48,0.5,0.6,0.821949942108265,0.129040054164983,0.261090424444917
0.55,0.49,0.5,0.6,0.821949942108265,0.129040054164983,0.261090424444917
0.59,0.48,0.6,0.2,0.890590893962511,0.122398076553209,0.260925141565963
0.59,0.49,0.6,0.2,0.890590893962511,0.122398076553209,0.260925141565963
0.57,0.52,0.9,0.3,1.01581818384818,0.110307508061323,0.260902494849933
0.59,0.48,0.8,0.6,0.885637207099978,0.122873265231007,0.260894094612148
0.59,0.49,0.8,0.6,0.885637207099978,0.122873265231007,0.260894094612148
0.55,0.5,0.6,0.5,0.851159318752254,0.126193584049028,0.260812452457107
0.59,0.48,0.7,0.1,0.895839906294167,0.121860816753234,0.260608646892932
0.59,0.49,0.7,0.1,0.895839906294167,0.121860816753234,0.260608646892932
0.55,0.48,0,0.2,0.812169705957696,0.129928927551438,0.260518544905824
0.55,0.49,0,0.2,0.812169705957696,0.129928927551438,0.260518544905824
0.59,0.5,0.7,0.2,0.91762140234751,0.119741012648626,0.2604305105401
0.57,0.51,0.6,0.6,0.875487992012809,0.123724826019736,0.259567022571056
0.59,0.52,0.8,0.5,1.01785939215904,0.109955643269179,0.259299304350711
0.57,0.48,0.5,0.6,0.821194207189857,0.128894228232453,0.258824991031086
0.57,0.49,0.5,0.6,0.821194207189857,0.128894228232453,0.258824991031086
0.57,0.5,0.6,0.6,0.855660435999574,0.125561977400965,0.25877142337196
0.57,0.5,0.5,0.4,0.870023717365989,0.124131102832327,0.258312025792799
0.57,0.48,0,0.2,0.811422900872237,0.129783101618908,0.258262037552148
0.57,0.49,0,0.2,0.811422900872237,0.129783101618908,0.258262037552148
0.59,0.53,0,0.5,0.977524112593211,0.11371684353045,0.257928043573636
0.53,0.48,0.2,0.5,0.780736025613341,0.132695826517889,0.25774919900969
0.53,0.49,0.2,0.5,0.780736025613341,0.132695826517889,0.25774919900969
0.57,0.53,0.1,0.1,1.08298117998422,0.103464014286913,0.257173194278809
0.57,0.53,0.1,0.2,1.08298117998422,0.103464014286913,0.257173194278809
0.53,0.51,0.1,0.2,0.851946182885271,0.125765651689408,0.257167773152996
0.57,0.51,0.5,0.2,0.92269708806238,0.118892572507546,0.256718510838365
0.55,0.5,0.5,0.3,0.865514853146667,0.124278792062502,0.255334378648755
0.61,0.48,0.4,0.5,0.887171545400026,0.122156309134341,0.25500375218578
0.61,0.49,0.4,0.5,0.887171545400026,0.122156309134341,0.25500375218578
0.59,0.5,0.4,0.6,0.757634638204579,0.134608027548823,0.254458285694914
0.59,0.52,0.5,0.3,0.987751362185402,0.11237846027298,0.254292103012988
0.59,0.5,0.5,0.6,0.844632616810902,0.126155601893358,0.253895205318566
0.57,0.53,0.7,0.4,1.09060246896034,0.102384704772668,0.253615085404274
0.59,0.51,0.3,0.4,0.867132834123224,0.123906016995551,0.253091615127357
0.59,0.5,0.1,0.1,0.859871748847184,0.124552836039909,0.252531365598693
0.59,0.51,0.5,0.3,0.908004677266402,0.119892669746652,0.252388247577149
0.57,0.5,0.4,0.6,0.753853238046454,0.134652215407004,0.251136045471713
0.59,0.5,0.5,0.1,0.90465898827828,0.120005086765689,0.250208042841015
0.59,0.48,0,0.4,0.739010202266501,0.13598457090238,0.25009573290904
0.59,0.49,0,0.4,0.739010202266501,0.13598457090238,0.25009573290904
0.59,0.48,0.1,0.2,0.830057225263707,0.127135138688693,0.249469009844761
0.59,0.49,0.1,0.2,0.830057225263707,0.127135138688693,0.249469009844761
0.55,0.53,0.1,0.1,0.972025135764637,0.113339776083568,0.248526881805844
0.55,0.53,0.1,0.2,0.972025135764637,0.113339776083568,0.248526881805844
0.55,0.53,0.9,0.5,1.05005491560809,0.105731719379188,0.247742775743068
